,Year,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
3349,2010,2143.0,203.0,5.0,12.5,1,0,0,0,0
3350,2015,1197.0,82.0,5.0,4.9,0,0,0,1,1
3351,2014,1396.0,90.0,5.0,4.5,1,0,0,0,1
3352,2016,799.0,53.3,5.0,3.0,0,0,0,1,1
3353,2015,1197.0,82.0,5.0,5.8,0,0,0,1,0
3354,2011,1598.0,103.6,5.0,3.33,0,0,0,1,1
3355,2015,1998.0,163.7,5.0,6.62,1,0,0,0,0
3356,2015,1461.0,108.5,5.0,5.75,1,0,0,0,1
3357,2012,1582.0,126.32,5.0,6.2,1,0,0,0,1
3358,2015,998.0,67.04,5.0,3.5,0,0,0,1,0
3359,2010,998.0,67.1,5.0,2.0,0,0,0,1,1
3360,2012,1396.0,88.8,5.0,4.0,1,0,0,0,1
3361,2011,1781.0,163.2,5.0,9.5,0,0,0,1,0
3362,2013,1995.0,184.0,5.0,17.5,1,0,0,0,0
3363,2015,1598.0,103.52,5.0,6.11,0,0,0,1,0
3364,2014,1197.0,78.9,5.0,3.75,0,0,0,1,1
3365,2007,2835.0,107.2,6.0,6.2,1,0,0,0,1
3366,2014,1498.0,98.6,5.0,6.15,1,0,0,0,1
3367,2012,998.0,67.1,5.0,2.4,0,0,0,1,1
3368,2009,1248.0,75.0,5.0,2.15,1,0,0,0,1
3369,2016,1197.0,82.0,5.0,3.75,0,0,0,1,1
3370,2011,1196.0,70.0,5.0,2.15,0,0,0,1,1
3371,2015,1197.0,81.86,5.0,4.75,0,0,0,1,1
3372,2010,1586.0,103.3,5.0,2.45,0,0,0,1,1
3373,2017,1497.0,117.3,5.0,11.15,0,0,0,1,1
3374,2016,1461.0,108.45,5.0,8.9,1,0,0,0,0
3375,2014,1498.0,98.6,5.0,4.35,1,0,0,0,1
3376,2015,2494.0,100.6,7.0,12.0,1,0,0,0,1
3377,2009,1995.0,181.0,5.0,8.5,1,0,0,0,0
3378,2017,1086.0,68.05,5.0,4.27,0,0,0,1,1
3379,2012,1461.0,83.8,5.0,4.25,1,0,0,0,1
3380,2010,2360.0,170.0,5.0,9.25,0,0,0,1,0
3381,2017,1248.0,88.5,5.0,8.61,1,0,0,0,1
3382,2010,2987.0,261.0,7.0,28.0,1,0,0,0,0
3383,2018,1498.0,98.96,5.0,9.25,1,0,0,0,1
3384,2016,1582.0,126.2,5.0,8.6,1,0,0,0,0
3385,2018,1198.0,74.0,5.0,7.53,0,0,0,1,1
3386,2014,1461.0,108.45,5.0,5.75,1,0,0,0,1
3387,2012,1198.0,86.8,5.0,4.15,0,0,0,1,0
3388,2017,1196.0,86.8,5.0,5.84,0,0,0,1,1
3389,2012,1968.0,187.74,5.0,16.5,1,0,0,0,0
3390,2015,2993.0,258.0,7.0,43.0,1,0,0,0,0
3391,2013,1197.0,78.9,5.0,3.55,0,0,0,1,1
3392,2018,1197.0,81.83,5.0,8.9,0,0,0,1,1
3393,2006,1896.0,90.0,5.0,2.5,1,0,0,0,1
3394,2010,1493.0,110.0,5.0,3.85,1,0,0,0,1
3395,2012,1591.0,121.4,5.0,7.5,0,0,0,1,0
3396,2005,1341.0,61.0,5.0,1.8,0,0,0,1,1
3397,2010,1399.0,68.0,5.0,2.25,1,0,0,0,1
3398,2015,1968.0,174.33,5.0,24.25,1,0,0,0,0
3399,2015,1198.0,74.0,5.0,4.35,0,0,0,1,1
3400,2012,1995.0,184.0,5.0,11.5,1,0,0,0,0
3401,2014,1497.0,117.3,5.0,4.75,0,0,0,1,1
3402,2012,1396.0,90.0,5.0,4.99,1,0,0,0,1
3403,2018,1199.0,88.7,5.0,9.15,0,0,0,1,0
3405,2014,2354.0,152.0,5.0,13.99,0,0,0,1,0
3406,2014,2143.0,107.3,5.0,19.75,1,0,0,0,0
3407,2018,2179.0,140.0,7.0,16.77,1,0,0,0,0
3408,2006,2523.0,63.0,7.0,2.5,1,0,0,0,1
3409,2013,1498.0,99.6,5.0,3.65,0,0,0,1,0
3410,2012,2179.0,187.74,5.0,23.5,1,0,0,0,0
3411,2017,796.0,47.3,5.0,3.11,0,0,0,1,1
3412,2013,1496.0,88.73,5.0,4.57,0,0,0,1,1
3413,2014,1197.0,80.0,5.0,5.32,0,0,0,1,1
3414,2012,1197.0,78.9,5.0,3.2,0,0,0,1,1
3415,2016,1248.0,74.0,5.0,5.63,1,0,0,0,1
3416,2015,814.0,55.2,5.0,3.0,0,0,0,1,1
3417,2010,1995.0,190.0,5.0,9.25,1,0,0,0,0
3418,2011,1396.0,70.0,5.0,1.2,1,0,0,0,1
3419,2015,796.0,47.3,5.0,2.15,0,0,0,1,1
3420,2010,1199.0,73.9,5.0,3.05,1,0,0,0,1
3421,2014,1798.0,138.03,5.0,11.5,0,0,0,1,0
3422,2008,1086.0,62.1,5.0,2.3,0,0,0,1,1
3423,2016,1197.0,81.8,5.0,4.95,0,0,0,1,1
3424,2013,1461.0,84.8,5.0,4.75,1,0,0,0,1
3425,2018,1248.0,88.5,5.0,10.15,1,0,0,0,1
3426,2011,1198.0,75.0,5.0,2.65,0,0,0,1,1
3427,2015,1399.0,68.05,5.0,3.8,1,0,0,0,1
3428,2017,1997.0,141.1,5.0,16.68,0,0,0,1,0
3429,2014,1461.0,108.5,5.0,5.0,1,0,0,0,1
3430,2011,1197.0,78.9,5.0,3.75,0,0,0,1,1
3431,2013,1396.0,88.76,5.0,4.11,1,0,0,0,1
3432,2015,1196.0,86.8,5.0,4.25,0,0,0,1,1
3433,2004,2835.0,107.2,6.0,3.45,1,0,0,0,1
3434,2014,1968.0,174.33,5.0,22.5,1,0,0,0,0
3435,2006,1998.0,132.0,8.0,4.5,0,0,0,1,1
3436,2007,1150.0,74.9,5.0,0.9,0,0,0,1,1
3437,2006,1341.0,83.0,5.0,1.85,0,0,0,1,1
3438,2013,1498.0,98.6,5.0,3.25,1,0,0,0,1
3440,2014,1498.0,89.84,5.0,7.34,1,0,0,0,1
3441,2015,1498.0,88.5,5.0,4.25,1,0,0,0,1
3442,2016,1197.0,81.86,5.0,6.45,0,0,0,1,1
3443,2011,2494.0,102.0,8.0,10.75,1,0,0,0,1
3444,2015,2143.0,203.2,5.0,27.75,1,0,0,0,0
3445,2005,1061.0,64.0,5.0,0.99,0,0,0,1,1
3446,2016,2198.0,158.0,7.0,24.0,1,0,0,0,0
3447,2016,1197.0,81.86,5.0,6.1,0,0,0,1,1
3448,2017,1199.0,88.7,5.0,8.25,0,0,0,1,1
3449,2013,1198.0,73.9,5.0,4.65,0,0,0,1,1
3450,2014,1997.0,153.86,5.0,9.75,0,0,0,1,1
3451,2014,1197.0,81.86,5.0,4.4,0,0,0,1,1
3452,2014,1197.0,85.8,5.0,3.99,0,0,0,1,1
3453,2016,2993.0,258.0,5.0,45.73,1,0,0,0,0
3454,2014,1498.0,89.84,5.0,5.27,1,0,0,0,1
3455,2014,998.0,58.2,5.0,3.5,0,0,0,0,1
3456,2016,1498.0,98.6,5.0,7.25,1,0,0,0,1
3457,2008,1405.0,70.0,5.0,1.6,1,0,0,0,1
3458,2014,1461.0,108.45,5.0,6.0,1,0,0,0,1
3459,2010,1197.0,78.9,5.0,3.0,0,0,0,1,1
3460,2015,1199.0,88.7,5.0,4.95,0,0,0,1,1
3461,2016,1248.0,88.5,5.0,8.99,1,0,0,0,1
3462,2007,2354.0,144.0,5.0,1.85,0,0,0,1,1
3463,2016,1198.0,73.9,5.0,6.16,0,0,0,1,1
3464,2010,1248.0,73.9,5.0,3.5,1,0,0,0,1
3465,2014,1199.0,88.76,5.0,4.5,0,0,0,1,1
3466,2017,1197.0,81.83,5.0,7.75,0,0,0,1,1
3467,2014,1461.0,83.8,5.0,6.6,1,0,0,0,1
3468,2014,1197.0,82.0,5.0,4.98,0,0,0,1,1
3469,2008,1995.0,181.0,5.0,9.75,1,0,0,0,0
3470,2014,1498.0,89.84,5.0,5.55,1,0,0,0,1
3471,2016,1498.0,108.5,5.0,10.3,1,0,0,0,0
3472,2011,2354.0,177.6,5.0,7.5,0,0,0,1,0
3473,2008,1399.0,92.7,5.0,1.8,0,0,0,1,1
3474,2017,1199.0,74.0,5.0,6.25,0,0,0,1,1
3475,2015,2489.0,93.7,7.0,6.8,1,0,0,0,1
3476,2009,1197.0,80.0,5.0,3.0,0,0,0,1,0
3477,2015,2179.0,140.0,7.0,11.6,1,0,0,0,1
3478,2013,1582.0,126.24,5.0,6.95,1,0,0,0,1
3479,2010,1798.0,160.0,5.0,3.5,0,0,0,1,1
3480,2014,1197.0,81.86,5.0,5.5,0,0,0,1,1
3481,2015,1197.0,81.83,5.0,5.65,0,0,0,1,1
3482,2013,1248.0,73.8,8.0,3.25,1,0,0,0,1
3483,2015,1598.0,103.6,5.0,7.72,0,0,0,1,0
3484,2016,1582.0,126.2,5.0,12.0,1,0,0,0,1
3485,2013,936.0,57.6,5.0,1.55,1,0,0,0,1
3486,2011,2982.0,171.0,7.0,10.75,1,0,0,0,1
3487,2016,1197.0,81.83,5.0,6.72,0,0,0,1,1
3488,2012,2967.0,241.4,7.0,28.55,1,0,0,0,0
3489,2013,2967.0,300.0,4.0,75.0,1,0,0,0,0
3490,2016,1497.0,117.3,5.0,10.49,0,0,0,1,1
3491,2012,1493.0,100.0,7.0,3.8,1,0,0,0,1
3492,2012,1968.0,140.0,5.0,18.5,1,0,0,0,0
3493,2013,2359.0,198.25,5.0,6.0,0,0,0,1,0
3494,2012,1582.0,126.32,5.0,5.5,1,0,0,0,1
3495,2010,998.0,67.1,5.0,2.3,0,0,0,1,1
3496,2016,1248.0,88.5,7.0,8.7,1,0,0,0,1
3497,2015,1120.0,71.01,5.0,4.95,1,0,0,0,1
3498,2012,1248.0,74.0,5.0,4.25,1,0,0,0,1
3499,2017,2179.0,140.0,7.0,10.94,1,0,0,0,1
3500,2013,1995.0,190.0,5.0,21.26,1,0,0,0,0
3501,2016,1798.0,138.03,5.0,11.5,0,0,0,1,1
3502,2015,1396.0,88.73,5.0,6.0,1,0,0,0,1
3503,2016,1198.0,82.0,6.0,4.1,0,0,0,1,1
3504,2013,796.0,47.3,5.0,2.01,0,0,0,1,1
3505,2010,1172.0,67.0,5.0,2.6,0,0,0,1,1
3506,2012,998.0,67.1,5.0,2.35,0,0,0,1,1
3507,2012,2835.0,118.6,6.0,9.15,1,0,0,0,1
3508,2013,1198.0,86.8,5.0,2.9,0,0,0,1,1
3509,2017,1396.0,88.73,5.0,9.18,1,0,0,0,1
3510,2016,1591.0,121.3,5.0,11.45,0,0,0,1,0
3511,2012,796.0,38.4,5.0,2.1,0,0,0,0,1
3512,2017,1198.0,86.7,5.0,5.53,0,0,0,1,1
3513,2016,1198.0,82.0,6.0,3.75,0,0,0,1,1
3514,2018,1497.0,117.3,5.0,12.5,0,0,0,1,0
3515,2017,2179.0,140.0,7.0,15.5,1,0,0,0,0
3517,2013,2143.0,170.0,5.0,14.5,1,0,0,0,0
3518,2017,1461.0,108.45,5.0,12.46,1,0,0,0,0
3519,2014,1198.0,74.0,5.0,5.25,0,0,0,1,1
3521,2009,2987.0,282.0,5.0,25.0,1,0,0,0,0
3523,2012,2993.0,271.23,4.0,45.0,1,0,0,0,0
3524,2015,1248.0,74.0,5.0,5.1,1,0,0,0,1
3525,2014,1498.0,98.6,5.0,3.5,1,0,0,0,1
3526,2011,1995.0,181.0,5.0,12.5,1,0,0,0,0
3527,2012,1396.0,88.7,5.0,5.55,1,0,0,0,1
3528,2015,2982.0,169.0,7.0,19.48,1,0,0,0,0
3529,2012,1197.0,85.8,5.0,3.91,0,0,0,1,1
3530,2010,1199.0,79.4,5.0,2.19,0,0,0,1,1
3531,2017,1197.0,82.0,5.0,6.89,0,0,0,1,0
3532,2011,1196.0,70.0,5.0,3.47,0,0,0,1,1
3534,2010,1298.0,88.2,5.0,2.85,0,0,0,1,1
3535,2016,1968.0,174.33,5.0,25.64,1,0,0,0,0
3536,2018,1497.0,116.3,5.0,10.28,0,0,0,1,1
3537,2015,1199.0,88.7,5.0,6.3,0,0,0,1,1
3538,2014,1498.0,88.8,5.0,4.75,1,0,0,0,1
3539,2013,1461.0,83.14,5.0,5.8,1,0,0,0,1
3540,2016,2179.0,187.7,7.0,44.5,1,0,0,0,0
3541,2014,1197.0,82.9,5.0,4.65,0,0,0,1,1
3542,2009,1497.0,118.0,5.0,3.6,0,0,0,1,1
3543,2015,2179.0,140.0,7.0,12.25,1,0,0,0,1
3544,2017,1956.0,170.0,5.0,20.0,1,0,0,0,1
3545,2017,2179.0,140.0,7.0,16.0,1,0,0,0,1
3546,2011,2179.0,120.0,8.0,6.21,1,0,0,0,0
3547,2016,1198.0,67.0,7.0,3.25,0,0,0,1,1
3548,2016,2179.0,120.0,7.0,9.75,1,0,0,0,1
3549,2014,1198.0,86.7,5.0,4.45,0,0,0,1,0
3550,2017,1498.0,98.6,5.0,12.0,1,0,0,0,1
3551,2008,1396.0,65.0,5.0,0.8,0,0,0,1,1
3552,2018,1186.0,73.97,5.0,5.95,1,0,0,0,1
3553,2015,796.0,40.3,4.0,3.0,0,0,0,0,1
3554,2014,1396.0,105.5,5.0,5.25,0,0,0,1,1
3555,2019,2393.0,147.8,7.0,22.2,1,0,0,0,1
3556,2012,1995.0,184.0,5.0,13.5,1,0,0,0,0
3557,2015,1968.0,138.03,5.0,13.5,1,0,0,0,0
3558,2014,1399.0,68.05,5.0,3.47,1,0,0,0,1
3559,2013,2696.0,184.0,7.0,9.5,1,0,0,0,0
3560,2011,1598.0,103.6,5.0,4.8,0,0,0,1,1
3561,2016,1598.0,103.52,5.0,6.54,0,0,0,1,1
3562,2012,1198.0,73.9,5.0,3.1,0,0,0,1,1
3563,2015,1248.0,88.5,5.0,7.99,1,0,0,0,1
3564,2009,1798.0,138.1,5.0,3.3,0,0,0,1,1
3565,2015,1248.0,88.8,7.0,8.75,1,0,0,0,1
3566,2013,1197.0,80.0,5.0,4.19,0,0,0,1,0
3567,2019,2143.0,136.0,5.0,30.77,1,0,0,0,0
3568,2006,1497.0,100.0,5.0,2.11,0,0,0,1,1
3569,2018,1198.0,82.0,6.0,6.25,0,0,0,1,1
3570,2011,2982.0,171.0,7.0,11.4,1,0,0,0,1
3571,2011,1497.0,118.0,5.0,5.2,0,0,0,1,1
3572,2017,1968.0,187.74,5.0,39.84,1,0,0,0,0
3573,2013,1399.0,68.05,5.0,4.45,1,0,0,0,1
3574,2014,2143.0,136.0,5.0,19.5,1,0,0,0,0
3575,2007,1150.0,74.9,5.0,1.75,0,0,0,1,1
3576,2016,1498.0,99.0,5.0,5.1,1,0,0,0,1
3577,2013,1582.0,126.2,5.0,6.8,1,0,0,0,0
3578,2016,1197.0,83.1,5.0,5.74,0,0,0,1,0
3579,2010,1197.0,85.0,5.0,3.3,0,0,0,1,1
3580,2010,3498.0,271.72,4.0,32.0,1,0,0,0,0
3581,2016,1995.0,190.0,5.0,35.0,1,0,0,0,0
3582,2017,1248.0,73.75,5.0,8.9,1,0,0,0,0
3583,2011,1591.0,121.3,5.0,4.0,0,0,0,1,1
3584,2018,1956.0,170.0,5.0,19.46,1,0,0,0,1
3585,2009,1991.0,142.0,5.0,5.25,1,0,0,0,0
3586,2013,1196.0,73.0,5.0,2.6,0,0,0,0,1
3587,2018,1497.0,108.5,5.0,9.22,1,0,0,0,1
3588,2013,814.0,55.2,5.0,1.8,0,0,0,1,1
3590,2015,2993.0,258.0,5.0,31.75,1,0,0,0,0
3591,2014,1248.0,88.76,7.0,5.99,1,0,0,0,1
3592,2015,1198.0,86.7,5.0,4.94,0,0,0,1,1
3593,2007,1388.0,68.0,5.0,1.5,0,0,0,1,1
3594,2008,1799.0,130.0,5.0,3.25,0,0,0,1,1
3595,2007,1061.0,57.5,5.0,1.95,0,0,1,0,1
3596,2014,1248.0,88.8,7.0,6.5,1,0,0,0,1
3597,2013,1120.0,70.0,5.0,3.71,1,0,0,0,1
3598,2018,1197.0,81.86,5.0,5.0,0,0,0,1,1
3599,2008,1086.0,68.05,5.0,1.99,0,0,0,1,1
3600,2017,1198.0,86.7,5.0,4.25,0,0,0,1,1
3601,2009,2698.0,179.5,5.0,8.0,1,0,0,0,0
3602,2011,1197.0,78.9,5.0,2.95,0,0,0,1,1
3603,2018,799.0,53.3,5.0,3.5,0,0,0,1,1
3604,2012,1968.0,140.8,5.0,16.0,1,0,0,0,0
3605,2015,796.0,47.3,5.0,2.75,0,0,0,1,1
3606,2015,1497.0,117.3,5.0,6.95,0,0,0,1,1
3607,2011,1796.0,186.0,5.0,12.5,0,0,0,1,0
3608,2017,2967.0,241.4,5.0,36.83,1,0,0,0,0
3609,2011,1199.0,74.0,5.0,2.7,0,0,0,1,1
3610,2017,1396.0,88.7,5.0,9.9,1,0,0,0,1
3611,2011,1497.0,118.0,5.0,3.83,0,0,0,1,1
3612,2012,1497.0,118.0,5.0,5.25,0,0,0,1,1
3613,2016,1598.0,118.0,5.0,7.75,1,0,0,0,1
3614,2010,1586.0,103.2,5.0,2.46,0,0,0,1,1
3615,2014,1248.0,74.0,5.0,3.96,1,0,0,0,1
3616,2015,1248.0,88.8,7.0,8.25,1,0,0,0,1
3617,2018,1197.0,81.83,5.0,7.58,0,0,0,1,1
3618,2014,1120.0,70.0,5.0,3.99,1,0,0,0,1
3619,2014,1497.0,117.3,5.0,6.25,0,0,0,1,1
3620,2013,1598.0,103.5,5.0,5.0,1,0,0,0,1
3621,2005,2987.0,198.5,5.0,4.65,1,0,0,0,0
3622,2016,2199.0,194.3,7.0,21.37,1,0,0,0,0
3623,2007,796.0,46.3,5.0,1.75,0,0,0,1,1
3624,2018,2499.0,134.0,5.0,16.09,1,0,0,0,1
3625,2012,1396.0,88.7,5.0,4.1,1,0,0,0,1
3626,2015,1399.0,68.0,5.0,3.56,1,0,0,0,1
3627,2010,1497.0,118.0,5.0,4.21,0,0,0,1,1
3629,2015,1582.0,126.2,5.0,6.6,1,0,0,0,1
3630,2018,1591.0,121.3,5.0,14.35,0,0,0,1,0
3631,2017,1498.0,89.84,5.0,9.5,1,0,0,0,1
3632,2011,2993.0,241.0,4.0,21.9,1,0,0,0,0
3633,2016,1995.0,190.0,5.0,30.45,1,0,0,0,0
3634,2016,1498.0,99.0,5.0,5.1,1,0,0,0,1
3635,2013,1591.0,121.3,5.0,5.44,0,0,0,1,0
3636,2010,1399.0,68.0,5.0,1.6,1,0,0,0,1
3637,2014,1968.0,174.33,5.0,16.67,1,0,0,0,0
3639,2012,1396.0,98.6,5.0,3.85,0,0,0,1,0
3640,2011,2755.0,174.5,7.0,10.64,1,0,0,0,1
3641,2016,799.0,53.3,5.0,3.5,0,0,0,1,1
3642,2008,995.0,62.0,5.0,1.1,0,0,0,1,1
3643,2011,1599.0,103.2,5.0,2.6,0,0,0,1,1
3644,2012,1995.0,184.0,5.0,18.5,1,0,0,0,0
3646,2015,1248.0,74.0,5.0,7.95,1,0,0,0,1
3647,2017,1186.0,73.97,5.0,5.49,1,0,0,0,1
3648,2017,1199.0,88.7,5.0,6.95,0,0,0,1,0
3649,2008,1405.0,70.0,5.0,1.0,1,0,0,0,1
3650,2013,1399.0,67.0,5.0,4.45,1,0,0,0,1
3651,2016,1248.0,88.5,5.0,6.99,1,0,0,0,1
3652,2008,1586.0,104.68,5.0,3.51,0,0,0,1,1
3653,2018,1197.0,83.1,5.0,7.54,0,0,0,1,0
3654,2016,1248.0,73.94,5.0,3.65,1,0,0,0,1
3655,2016,1582.0,126.24,5.0,16.0,1,0,0,0,0
3656,2012,995.0,62.1,5.0,1.4,0,0,0,1,1
3657,2017,1197.0,81.83,5.0,6.45,0,0,0,1,1
3658,2016,1120.0,71.0,5.0,4.4,1,0,0,0,1
3659,2015,1199.0,88.7,5.0,5.95,0,0,0,1,0
3660,2013,1198.0,86.8,5.0,3.9,0,0,0,1,1
3661,2016,2143.0,201.1,5.0,35.28,1,0,0,0,0
3662,2017,2179.0,153.86,7.0,14.25,1,0,0,0,1
3663,2017,1120.0,71.0,5.0,4.5,1,0,0,0,1
3664,2015,1498.0,89.84,5.0,7.5,1,0,0,0,1
3665,2017,624.0,37.48,4.0,3.41,0,0,0,1,0
3666,2013,1198.0,86.8,5.0,3.25,0,0,0,1,1
3667,2016,1248.0,88.5,7.0,8.3,1,0,0,0,1
3668,2010,1197.0,78.9,5.0,3.45,0,0,0,1,1
3670,2015,2179.0,140.0,7.0,11.95,1,0,0,0,1
3671,2010,1598.0,103.6,5.0,4.25,1,0,0,0,1
3672,2014,2179.0,138.1,7.0,8.25,1,0,0,0,1
3673,2010,2354.0,180.0,5.0,5.95,0,0,0,1,1
3674,2016,1196.0,73.0,7.0,4.3,0,0,0,1,1
3675,2012,1248.0,74.0,5.0,3.9,1,0,0,0,1
3676,2016,1197.0,83.1,5.0,6.41,0,0,0,1,0
3677,2015,2179.0,140.0,7.0,8.36,1,0,0,0,1
3678,2014,1197.0,82.0,5.0,3.85,0,0,0,1,1
3679,2017,2143.0,167.62,5.0,36.0,1,0,0,0,0
3680,2011,1798.0,160.0,5.0,7.5,0,0,0,1,1
3681,2015,1498.0,88.73,5.0,5.7,1,0,0,0,1
3682,2019,1197.0,81.8,5.0,5.5,0,0,0,1,1
3683,2016,1248.0,74.0,5.0,5.9,1,0,0,0,1
3684,2015,1497.0,117.3,5.0,7.75,0,0,0,1,1
3685,2010,2993.0,235.0,5.0,18.0,1,0,0,0,0
3686,2008,1896.0,106.0,5.0,4.4,1,0,0,0,1
3687,2017,1197.0,103.5,5.0,8.27,0,0,0,1,0
3688,2014,1461.0,83.8,5.0,4.75,1,0,0,0,1
3689,2008,1497.0,118.0,5.0,3.8,0,0,0,1,0
3690,2011,1598.0,103.6,5.0,3.4,1,0,0,0,1
3691,2016,1197.0,82.0,5.0,4.7,0,0,0,1,1
3692,2008,1388.0,68.0,5.0,1.49,0,0,0,1,1
3693,2016,1120.0,71.0,5.0,4.5,1,0,0,0,1
3694,2014,1498.0,98.6,5.0,5.4,1,0,0,0,1
3695,2016,1497.0,117.3,5.0,11.5,0,0,0,1,0
3696,2012,1461.0,108.5,5.0,3.5,1,0,0,0,1
3697,2010,1995.0,190.0,5.0,16.5,1,0,0,0,0
3698,2012,1586.0,103.3,5.0,3.9,0,0,0,1,1
3699,2007,1497.0,78.0,5.0,3.25,0,0,0,1,0
3700,2018,1198.0,73.75,5.0,5.84,0,0,0,1,1
3701,2016,1198.0,73.75,5.0,5.75,0,0,0,1,1
3702,2010,1968.0,140.0,5.0,10.0,1,0,0,0,0
3703,2006,998.0,67.1,5.0,1.05,0,0,0,1,1
3704,2013,1582.0,126.32,5.0,5.64,1,0,0,0,0
3705,2019,2143.0,170.0,5.0,50.97,1,0,0,0,0
3706,2016,1995.0,190.0,5.0,29.95,1,0,0,0,0
3707,2014,1498.0,98.6,7.0,4.85,1,0,0,0,1
3708,2016,1582.0,126.2,5.0,14.5,1,0,0,0,0
3709,2011,1497.0,118.0,5.0,5.5,0,0,0,1,1
3710,2011,1399.0,68.0,5.0,3.2,1,0,0,0,1
3711,2016,1248.0,74.0,5.0,4.5,1,0,0,0,1
3712,2015,2143.0,204.0,5.0,30.72,1,0,0,0,0
3713,2009,1991.0,147.9,7.0,3.5,1,0,0,0,1
3714,2007,2494.0,102.0,7.0,6.99,1,0,0,0,1
3715,2014,1493.0,100.0,7.0,3.45,1,0,0,0,1
3716,2015,1497.0,117.3,5.0,6.57,0,0,0,1,1
3717,2014,1968.0,174.33,5.0,17.5,1,0,0,0,0
3718,2013,1199.0,73.9,5.0,3.75,1,0,0,0,1
3719,2017,1497.0,121.36,5.0,9.99,0,0,0,1,0
3720,2012,2494.0,100.0,7.0,8.2,1,0,0,0,1
3721,2005,1493.0,100.0,5.0,1.1,0,0,0,1,1
3722,2015,1586.0,85.7,5.0,3.89,0,0,0,0,1
3723,2015,796.0,47.3,5.0,2.45,0,0,0,1,1
3724,2009,2987.0,224.34,5.0,13.75,1,0,0,0,0
3725,2017,1248.0,74.0,5.0,3.0,1,0,0,0,1
3726,2017,1248.0,88.5,5.0,9.25,1,0,0,0,1
3727,2013,2400.0,215.0,5.0,17.65,1,0,0,0,0
3728,2014,2982.0,168.5,7.0,18.25,1,0,0,0,0
3729,2013,1396.0,90.0,5.0,3.45,1,0,0,0,1
3730,2015,1968.0,174.33,5.0,23.75,1,0,0,0,0
3731,2013,1461.0,108.5,5.0,5.45,1,0,0,0,1
3732,2017,998.0,67.04,5.0,5.25,0,0,0,1,0
3734,2012,1197.0,78.9,5.0,2.9,0,0,0,1,0
3735,2010,1995.0,190.0,5.0,14.2,1,0,0,0,0
3736,2018,1197.0,82.0,5.0,5.8,0,0,0,1,1
3737,2017,1197.0,82.0,5.0,7.22,0,0,0,1,0
3738,2016,1197.0,81.86,5.0,4.87,0,0,0,1,1
3739,2013,1198.0,74.0,5.0,3.3,0,0,0,1,1
3740,2007,1497.0,78.0,5.0,3.0,0,0,0,1,1
3741,2014,2143.0,136.0,5.0,26.0,1,0,0,0,0
3742,2017,796.0,35.0,5.0,2.9,0,0,0,1,1
3743,2014,1591.0,121.3,5.0,7.5,0,0,0,1,0
3744,2015,796.0,47.3,5.0,2.36,0,0,0,1,1
3745,2017,1248.0,88.5,5.0,11.39,1,0,0,0,1
3746,2013,2179.0,140.0,7.0,7.02,1,0,0,0,1
3747,2016,1248.0,88.5,5.0,8.0,1,0,0,0,1
3748,2017,1197.0,81.83,5.0,7.11,0,0,0,1,1
3749,1998,1796.0,157.7,5.0,3.9,1,0,0,0,0
3750,2009,796.0,46.3,5.0,2.15,0,0,0,1,1
3751,2013,1198.0,86.7,5.0,3.25,0,0,0,1,1
3752,2015,2993.0,255.0,5.0,70.66,1,0,0,0,0
3753,2013,1120.0,70.0,5.0,4.61,1,0,0,0,1
3754,2008,1799.0,130.0,5.0,2.35,0,0,0,1,1
3755,2014,1120.0,70.0,5.0,4.05,1,0,0,0,1
3756,2009,796.0,37.0,4.0,0.8,0,0,0,1,1
3757,2014,1364.0,67.1,5.0,5.6,1,0,0,0,1
3758,2015,1396.0,88.73,5.0,5.35,1,0,0,0,1
3759,2017,998.0,67.1,5.0,3.25,0,0,0,1,1
3760,2012,1995.0,184.0,5.0,11.5,1,0,0,0,0
3761,2016,998.0,67.04,5.0,4.25,0,0,0,1,0
3762,2009,1798.0,157.75,5.0,4.45,0,0,0,1,0
3763,2009,2498.0,112.0,7.0,2.85,1,0,0,0,1
3764,2014,2179.0,140.0,7.0,7.85,1,0,0,0,1
3765,2016,1197.0,85.8,5.0,5.3,0,0,0,1,1
3766,2017,999.0,123.24,5.0,8.0,0,0,0,1,1
3767,2014,1364.0,87.2,5.0,9.43,1,0,0,0,1
3768,2012,1197.0,80.0,5.0,2.75,0,0,0,1,1
3769,2018,1461.0,108.45,5.0,13.5,1,0,0,0,1
3770,2009,2987.0,198.5,5.0,9.99,1,0,0,0,0
3771,2017,998.0,100.0,5.0,6.95,0,0,0,1,1
3772,2015,1498.0,99.6,5.0,6.75,0,0,0,1,0
3773,2015,1197.0,82.0,5.0,5.5,0,0,0,1,0
3774,2018,1462.0,103.25,5.0,9.18,0,0,0,1,1
3775,2014,1197.0,82.0,5.0,4.15,0,0,0,1,1
3776,2012,1582.0,126.32,5.0,6.5,1,0,0,0,1
3777,2015,1197.0,81.8,5.0,4.11,0,0,0,1,1
3778,2008,1493.0,110.0,5.0,2.25,1,0,0,0,1
3779,2015,1197.0,78.9,5.0,4.56,0,0,0,1,1
3780,2013,2498.0,112.0,7.0,4.0,1,0,0,0,1
3781,2015,1364.0,67.06,5.0,5.27,1,0,0,0,1
3782,2019,2523.0,63.0,7.0,9.11,1,0,0,0,1
